AGS,Altersgruppe,Name,GueltigAb,GueltigBis,Einwohner,männlich,weiblich
11007,A00+,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,341296,165623,175673
11007,A00-A04,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,16893,8602,8291
11007,A05-A14,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,29034,14813,14221
11007,A15-A34,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,83075,41341,41734
11007,A35-A59,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,118032,59007,59025
11007,A60-A79,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,72390,33599,38791
11007,A80+,SK Berlin Tempelhof-Schöneberg,2021-08-27,2222-12-31,21872,8261,13611
11007,unbekannt,SK Berlin Tempelhof-Schöneberg,2020-01-01,2222-12-31,0,0,0
11008,A00+,SK Berlin Neukölln,2020-01-01,2020-10-07,330786,,
11008,A00+,SK Berlin Neukölln,2020-10-08,2021-08-26,321123,,
11008,A00+,SK Berlin Neukölln,2021-08-27,2222-12-31,318509,158648,159861
11008,A00-A04,SK Berlin Neukölln,2021-08-27,2222-12-31,16814,8750,8064
11008,A05-A14,SK Berlin Neukölln,2021-08-27,2222-12-31,28711,14847,13864
11008,A15-A34,SK Berlin Neukölln,2021-08-27,2222-12-31,90112,44931,45181
11008,A35-A59,SK Berlin Neukölln,2021-08-27,2222-12-31,110049,56943,53106
11008,A60-A79,SK Berlin Neukölln,2021-08-27,2222-12-31,56348,26799,29549
11008,A80+,SK Berlin Neukölln,2021-08-27,2222-12-31,16475,6378,10097
11008,unbekannt,SK Berlin Neukölln,2020-01-01,2222-12-31,0,0,0
11009,A00+,SK Berlin Treptow-Köpenick,2020-01-01,2020-10-07,269775,,
11009,A00+,SK Berlin Treptow-Köpenick,2020-10-08,2021-08-26,266488,,
11009,A00+,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,272992,132792,140200
11009,A00-A04,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,15105,7786,7319
11009,A05-A14,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,23379,11965,11414
11009,A15-A34,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,63507,31633,31874
11009,A35-A59,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,95384,48443,46941
11009,A60-A79,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,51833,23821,28012
11009,A80+,SK Berlin Treptow-Köpenick,2021-08-27,2222-12-31,23784,9144,14640
11009,unbekannt,SK Berlin Treptow-Köpenick,2020-01-01,2222-12-31,0,0,0
11010,A00+,SK Berlin Marzahn-Hellersdorf,2020-01-01,2020-10-07,268739,,
11010,A00+,SK Berlin Marzahn-Hellersdorf,2020-10-08,2021-08-26,262967,,
11010,A00+,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,274076,135123,138953
11010,A00-A04,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,15170,7773,7397
11010,A05-A14,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,28617,14783,13834
11010,A15-A34,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,60142,30763,29379
11010,A35-A59,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,91305,46180,45125
11010,A60-A79,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,64111,29999,34112
11010,A80+,SK Berlin Marzahn-Hellersdorf,2021-08-27,2222-12-31,14731,5625,9106
11010,unbekannt,SK Berlin Marzahn-Hellersdorf,2020-01-01,2222-12-31,0,0,0
11011,A00+,SK Berlin Lichtenberg,2020-01-01,2020-10-07,290493,,
11011,A00+,SK Berlin Lichtenberg,2020-10-08,2021-08-26,286522,,
11011,A00+,SK Berlin Lichtenberg,2021-08-27,2222-12-31,292005,144368,147637
11011,A00-A04,SK Berlin Lichtenberg,2021-08-27,2222-12-31,16506,8606,7900
11011,A05-A14,SK Berlin Lichtenberg,2021-08-27,2222-12-31,26194,13500,12694
11011,A15-A34,SK Berlin Lichtenberg,2021-08-27,2222-12-31,77763,39453,38310
11011,A35-A59,SK Berlin Lichtenberg,2021-08-27,2222-12-31,96754,50342,46412
11011,A60-A79,SK Berlin Lichtenberg,2021-08-27,2222-12-31,55994,25507,30487
11011,A80+,SK Berlin Lichtenberg,2021-08-27,2222-12-31,18794,6960,11834
11011,unbekannt,SK Berlin Lichtenberg,2020-01-01,2222-12-31,0,0,0
11012,A00+,SK Berlin Reinickendorf,2020-01-01,2020-10-07,264826,,
11012,A00+,SK Berlin Reinickendorf,2020-10-08,2021-08-26,259689,,
11012,A00+,SK Berlin Reinickendorf,2021-08-27,2222-12-31,259720,127644,132076
11012,A00-A04,SK Berlin Reinickendorf,2021-08-27,2222-12-31,13034,6698,6336
11012,A05-A14,SK Berlin Reinickendorf,2021-08-27,2222-12-31,24326,12387,11939
11012,A15-A34,SK Berlin Reinickendorf,2021-08-27,2222-12-31,59904,31137,28767
11012,A35-A59,SK Berlin Reinickendorf,2021-08-27,2222-12-31,84525,42488,42037
11012,A60-A79,SK Berlin Reinickendorf,2021-08-27,2222-12-31,58387,27199,31188
11012,A80+,SK Berlin Reinickendorf,2021-08-27,2222-12-31,19544,7735,11809
11012,unbekannt,SK Berlin Reinickendorf,2020-01-01,2222-12-31,0,0,0
12,A00+,Brandenburg,2020-01-01,2020-10-07,2511917,,
12,A00+,Brandenburg,2020-10-08,2021-08-25,2521893,,
12,A00+,Brandenburg,2021-08-26,2222-12-31,2531071,1248050,1283021
12,A00-A04,Brandenburg,2021-08-26,2222-12-31,108304,55694,52610
12,A05-A14,Brandenburg,2021-08-26,2222-12-31,230525,118550,111975
12,A15-A34,Brandenburg,2021-08-26,2222-12-31,436169,227060,209109
12,A35-A59,Brandenburg,2021-08-26,2222-12-31,908064,462051,446013
12,A60-A79,Brandenburg,2021-08-26,2222-12-31,639345,305489,333856
12,A80+,Brandenburg,2021-08-26,2222-12-31,208664,79206,129458
12,unbekannt,Brandenburg,2020-01-01,2222-12-31,0,0,0
12051,A00+,SK Brandenburg a.d.Havel,2020-01-01,2020-10-07,72124,,
12051,A00+,SK Brandenburg a.d.Havel,2020-10-08,2021-08-26,72184,,
12051,A00+,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,72040,35480,36560
12051,A00-A04,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,3033,1514,1519
12051,A05-A14,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,5950,3049,2901
12051,A15-A34,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,13665,7310,6355
12051,A35-A59,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,23591,12324,11267
12051,A60-A79,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,18590,8587,10003
12051,A80+,SK Brandenburg a.d.Havel,2021-08-27,2222-12-31,7211,2696,4515
12051,unbekannt,SK Brandenburg a.d.Havel,2020-01-01,2222-12-31,0,0,0
12052,A00+,SK Cottbus,2020-01-01,2020-10-07,100219,,
12052,A00+,SK Cottbus,2020-10-08,2021-08-26,99678,,
12052,A00+,SK Cottbus,2021-08-27,2222-12-31,98693,48345,50348
12052,A00-A04,SK Cottbus,2021-08-27,2222-12-31,4127,2085,2042
12052,A05-A14,SK Cottbus,2021-08-27,2222-12-31,8071,4176,3895
12052,A15-A34,SK Cottbus,2021-08-27,2222-12-31,20746,11101,9645
12052,A35-A59,SK Cottbus,2021-08-27,2222-12-31,31964,16417,15547
12052,A60-A79,SK Cottbus,2021-08-27,2222-12-31,24846,11216,13630
12052,A80+,SK Cottbus,2021-08-27,2222-12-31,8939,3350,5589
12052,unbekannt,SK Cottbus,2020-01-01,2222-12-31,0,0,0
12053,A00+,SK Frankfurt (Oder),2020-01-01,2020-10-07,57873,,
12053,A00+,SK Frankfurt (Oder),2020-10-08,2021-08-26,57751,,
12053,A00+,SK Frankfurt (Oder),2021-08-27,2222-12-31,57015,27704,29311
12053,A00-A04,SK Frankfurt (Oder),2021-08-27,2222-12-31,2197,1165,1032
12053,A05-A14,SK Frankfurt (Oder),2021-08-27,2222-12-31,4649,2381,2268
12053,A15-A34,SK Frankfurt (Oder),2021-08-27,2222-12-31,11324,5850,5474
12053,A35-A59,SK Frankfurt (Oder),2021-08-27,2222-12-31,18467,9383,9084
12053,A60-A79,SK Frankfurt (Oder),2021-08-27,2222-12-31,15137,7034,8103
12053,A80+,SK Frankfurt (Oder),2021-08-27,2222-12-31,5241,1891,3350
12053,unbekannt,SK Frankfurt (Oder),2020-01-01,2222-12-31,0,0,0
12054,A00+,SK Potsdam,2020-01-01,2020-10-07,178089,,
12054,A00+,SK Potsdam,2020-10-08,2021-08-26,180334,,
12054,A00+,SK Potsdam,2021-08-27,2222-12-31,182112,88122,93990
12054,A00-A04,SK Potsdam,2021-08-27,2222-12-31,9752,5077,4675
12054,A05-A14,SK Potsdam,2021-08-27,2222-12-31,17921,9260,8661
12054,A15-A34,SK Potsdam,2021-08-27,2222-12-31,44443,21968,22475
12054,A35-A59,SK Potsdam,2021-08-27,2222-12-31,63495,31571,31924
12054,A60-A79,SK Potsdam,2021-08-27,2222-12-31,34173,15585,18588
12054,A80+,SK Potsdam,2021-08-27,2222-12-31,12328,4661,7667
12054,unbekannt,SK Potsdam,2020-01-01,2222-12-31,0,0,0
12060,A00+,LK Barnim,2020-01-01,2020-10-07,182760,,
12060,A00+,LK Barnim,2020-10-08,2021-08-26,185244,,
12060,A00+,LK Barnim,2021-08-27,2222-12-31,187343,92800,94543
12060,A00-A04,LK Barnim,2021-08-27,2222-12-31,8232,4308,3924
12060,A05-A14,LK Barnim,2021-08-27,2222-12-31,17972,9321,8651
12060,A15-A34,LK Barnim,2021-08-27,2222-12-31,31570,16313,15257
12060,A35-A59,LK Barnim,2021-08-27,2222-12-31,68585,34714,33871
12060,A60-A79,LK Barnim,2021-08-27,2222-12-31,46866,22591,24275
12060,A80+,LK Barnim,2021-08-27,2222-12-31,14118,5553,8565
12060,unbekannt,LK Barnim,2020-01-01,2222-12-31,0,0,0
12061,A00+,LK Dahme-Spreewald,2020-01-01,2020-10-07,169067,,
12061,A00+,LK Dahme-Spreewald,2020-10-08,2021-08-26,170791,,
12061,A00+,LK Dahme-Spreewald,2021-08-27,2222-12-31,173316,85908,87408
12061,A00-A04,LK Dahme-Spreewald,2021-08-27,2222-12-31,7997,4133,3864
12061,A05-A14,LK Dahme-Spreewald,2021-08-27,2222-12-31,16081,8272,7809
12061,A15-A34,LK Dahme-Spreewald,2021-08-27,2222-12-31,29690,15376,14314
12061,A35-A59,LK Dahme-Spreewald,2021-08-27,2222-12-31,63455,32336,31119
12061,A60-A79,LK Dahme-Spreewald,2021-08-27,2222-12-31,41787,20132,21655
12061,A80+,LK Dahme-Spreewald,2021-08-27,2222-12-31,14306,5659,8647
12061,unbekannt,LK Dahme-Spreewald,2020-01-01,2222-12-31,0,0,0
12062,A00+,LK Elbe-Elster,2020-01-01,2020-10-07,102638,,
12062,A00+,LK Elbe-Elster,2020-10-08,2021-08-26,101827,,
12062,A00+,LK Elbe-Elster,2021-08-27,2222-12-31,101085,50098,50987
12062,A00-A04,LK Elbe-Elster,2021-08-27,2222-12-31,3811,1997,1814
12062,A05-A14,LK Elbe-Elster,2021-08-27,2222-12-31,8107,4116,3991
12062,A15-A34,LK Elbe-Elster,2021-08-27,2222-12-31,14878,7985,6893
12062,A35-A59,LK Elbe-Elster,2021-08-27,2222-12-31,35397,18519,16878
12062,A60-A79,LK Elbe-Elster,2021-08-27,2222-12-31,29058,13888,15170
12062,A80+,LK Elbe-Elster,2021-08-27,2222-12-31,9834,3593,6241
12062,unbekannt,LK Elbe-Elster,2020-01-01,2222-12-31,0,0,0
12063,A00+,LK Havelland,2020-01-01,2020-10-07,161909,,
12063,A00+,LK Havelland,2020-10-08,2021-08-26,162996,,
12063,A00+,LK Havelland,2021-08-27,2222-12-31,164693,81382,83311
12063,A00-A04,LK Havelland,2021-08-27,2222-12-31,7219,3650,3569
12063,A05-A14,LK Havelland,2021-08-27,2222-12-31,15999,8252,7747
12063,A15-A34,LK Havelland,2021-08-27,2222-12-31,29041,15210,13831
12063,A35-A59,LK Havelland,2021-08-27,2222-12-31,61617,30935,30682
12063,A60-A79,LK Havelland,2021-08-27,2222-12-31,38975,18778,20197
12063,A80+,LK Havelland,2021-08-27,2222-12-31,11842,4557,7285
12063,unbekannt,LK Havelland,2020-01-01,2222-12-31,0,0,0
12064,A00+,LK Märkisch-Oderland,2020-01-01,2020-10-07,194328,,
12064,A00+,LK Märkisch-Oderland,2020-10-08,2021-08-26,195751,,
12064,A00+,LK Märkisch-Oderland,2021-08-27,2222-12-31,197195,97811,99384
12064,A00-A04,LK Märkisch-Oderland,2021-08-27,2222-12-31,8365,4324,4041
12064,A05-A14,LK Märkisch-Oderland,2021-08-27,2222-12-31,18723,9701,9022
12064,A15-A34,LK Märkisch-Oderland,2021-08-27,2222-12-31,30873,15943,14930
12064,A35-A59,LK Märkisch-Oderland,2021-08-27,2222-12-31,73309,37219,36090
12064,A60-A79,LK Märkisch-Oderland,2021-08-27,2222-12-31,50170,24531,25639
12064,A80+,LK Märkisch-Oderland,2021-08-27,2222-12-31,15755,6093,9662
12064,unbekannt,LK Märkisch-Oderland,2020-01-01,2222-12-31,0,0,0
12065,A00+,LK Oberhavel,2020-01-01,2020-10-07,211249,,
12065,A00+,LK Oberhavel,2020-10-08,2021-08-26,212914,,
12065,A00+,LK Oberhavel,2021-08-27,2222-12-31,214234,105559,108675
12065,A00-A04,LK Oberhavel,2021-08-27,2222-12-31,9139,4625,4514
12065,A05-A14,LK Oberhavel,2021-08-27,2222-12-31,20464,10507,9957
12065,A15-A34,LK Oberhavel,2021-08-27,2222-12-31,36807,19095,17712
12065,A35-A59,LK Oberhavel,2021-08-27,2222-12-31,80380,40343,40037
12065,A60-A79,LK Oberhavel,2021-08-27,2222-12-31,51169,24688,26481
12065,A80+,LK Oberhavel,2021-08-27,2222-12-31,16275,6301,9974
12065,unbekannt,LK Oberhavel,2020-01-01,2222-12-31,0,0,0
12066,A00+,LK Oberspreewald-Lausitz,2020-01-01,2020-10-07,110476,,
12066,A00+,LK Oberspreewald-Lausitz,2020-10-08,2021-08-26,109371,,
12066,A00+,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,108396,53199,55197
12066,A00-A04,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,4162,2108,2054
12066,A05-A14,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,8710,4444,4266
12066,A15-A34,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,16651,8935,7716
12066,A35-A59,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,37406,19640,17766
12066,A60-A79,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,30741,14234,16507
12066,A80+,LK Oberspreewald-Lausitz,2021-08-27,2222-12-31,10726,3838,6888
12066,unbekannt,LK Oberspreewald-Lausitz,2020-01-01,2222-12-31,0,0,0
12067,A00+,LK Oder-Spree,2020-01-01,2020-10-07,178658,,
12067,A00+,LK Oder-Spree,2020-10-08,2021-08-26,178803,,
12067,A00+,LK Oder-Spree,2021-08-27,2222-12-31,179276,87851,91425
12067,A00-A04,LK Oder-Spree,2021-08-27,2222-12-31,7676,3971,3705
12067,A05-A14,LK Oder-Spree,2021-08-27,2222-12-31,15788,8043,7745
12067,A15-A34,LK Oder-Spree,2021-08-27,2222-12-31,27882,14479,13403
12067,A35-A59,LK Oder-Spree,2021-08-27,2222-12-31,63151,31969,31182
12067,A60-A79,LK Oder-Spree,2021-08-27,2222-12-31,48454,23174,25280
12067,A80+,LK Oder-Spree,2021-08-27,2222-12-31,16325,6215,10110
12067,unbekannt,LK Oder-Spree,2020-01-01,2222-12-31,0,0,0
12068,A00+,LK Ostprignitz-Ruppin,2020-01-01,2020-10-07,99078,,
12068,A00+,LK Ostprignitz-Ruppin,2020-10-08,2021-08-26,98861,,
12068,A00+,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,98808,49079,49729
12068,A00-A04,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,3899,2020,1879
12068,A05-A14,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,8473,4444,4029
12068,A15-A34,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,15993,8376,7617
12068,A35-A59,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,34697,17913,16784
12068,A60-A79,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,27326,13232,14094
12068,A80+,LK Ostprignitz-Ruppin,2021-08-27,2222-12-31,8420,3094,5326
12068,unbekannt,LK Ostprignitz-Ruppin,2020-01-01,2222-12-31,0,0,0
12069,A00+,LK Potsdam-Mittelmark,2020-01-01,2020-10-07,214664,,
12069,A00+,LK Potsdam-Mittelmark,2020-10-08,2021-08-26,216566,,
12069,A00+,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,217954,107877,110077
12069,A00-A04,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,9337,4740,4597
12069,A05-A14,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,22135,11355,10780
12069,A15-A34,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,35317,18324,16993
12069,A35-A59,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,82632,41417,41215
12069,A60-A79,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,52750,25877,26873
12069,A80+,LK Potsdam-Mittelmark,2021-08-27,2222-12-31,15783,6164,9619
12069,unbekannt,LK Potsdam-Mittelmark,2020-01-01,2222-12-31,0,0,0
12070,A00+,LK Prignitz,2020-01-01,2020-10-07,76508,,
12070,A00+,LK Prignitz,2020-10-08,2021-08-26,76158,,
12070,A00+,LK Prignitz,2021-08-27,2222-12-31,76096,37759,38337
12070,A00-A04,LK Prignitz,2021-08-27,2222-12-31,2829,1431,1398
12070,A05-A14,LK Prignitz,2021-08-27,2222-12-31,6006,3036,2970
12070,A15-A34,LK Prignitz,2021-08-27,2222-12-31,12276,6705,5571
12070,A35-A59,LK Prignitz,2021-08-27,2222-12-31,25779,13446,12333
12070,A60-A79,LK Prignitz,2021-08-27,2222-12-31,21664,10341,11323
12070,A80+,LK Prignitz,2021-08-27,2222-12-31,7542,2800,4742
12070,unbekannt,LK Prignitz,2020-01-01,2222-12-31,0,0,0
12071,A00+,LK Spree-Neiße,2020-01-01,2020-10-07,114429,,
12071,A00+,LK Spree-Neiße,2020-10-08,2021-08-26,113720,,
12071,A00+,LK Spree-Neiße,2021-08-27,2222-12-31,113011,55469,57542
12071,A00-A04,LK Spree-Neiße,2021-08-27,2222-12-31,4239,2151,2088
12071,A05-A14,LK Spree-Neiße,2021-08-27,2222-12-31,9457,4862,4595
12071,A15-A34,LK Spree-Neiße,2021-08-27,2222-12-31,15449,8079,7370
12071,A35-A59,LK Spree-Neiße,2021-08-27,2222-12-31,40074,20548,19526
12071,A60-A79,LK Spree-Neiße,2021-08-27,2222-12-31,33476,16027,17449
12071,A80+,LK Spree-Neiße,2021-08-27,2222-12-31,10316,3802,6514
12071,unbekannt,LK Spree-Neiße,2020-01-01,2222-12-31,0,0,0
12072,A00+,LK Teltow-Fläming,2020-01-01,2020-10-07,168296,,
12072,A00+,LK Teltow-Fläming,2020-10-08,2021-08-26,169997,,
12072,A00+,LK Teltow-Fläming,2021-08-27,2222-12-31,171554,85609,85945
12072,A00-A04,LK Teltow-Fläming,2021-08-27,2222-12-31,7943,4114,3829
12072,A05-A14,LK Teltow-Fläming,2021-08-27,2222-12-31,16103,8204,7899
12072,A15-A34,LK Teltow-Fläming,2021-08-27,2222-12-31,31284,16468,14816
12072,A35-A59,LK Teltow-Fläming,2021-08-27,2222-12-31,63745,32875,30870
12072,A60-A79,LK Teltow-Fläming,2021-08-27,2222-12-31,39778,19159,20619
12072,A80+,LK Teltow-Fläming,2021-08-27,2222-12-31,12701,4789,7912
12072,unbekannt,LK Teltow-Fläming,2020-01-01,2222-12-31,0,0,0
12073,A00+,LK Uckermark,2020-01-01,2020-10-07,119552,,
12073,A00+,LK Uckermark,2020-10-08,2021-08-26,118947,,
12073,A00+,LK Uckermark,2021-08-27,2222-12-31,118250,57998,60252
12073,A00-A04,LK Uckermark,2021-08-27,2222-12-31,4347,2281,2066
12073,A05-A14,LK Uckermark,2021-08-27,2222-12-31,9916,5127,4789
12073,A15-A34,LK Uckermark,2021-08-27,2222-12-31,18280,9543,8737
12073,A35-A59,LK Uckermark,2021-08-27,2222-12-31,40320,20482,19838
12073,A60-A79,LK Uckermark,2021-08-27,2222-12-31,34385,16415,17970
12073,A80+,LK Uckermark,2021-08-27,2222-12-31,11002,4150,6852
12073,unbekannt,LK Uckermark,2020-01-01,2222-12-31,0,0,0
13,A00+,Mecklenburg-Vorpommern,2020-01-01,2020-10-07,1609675,,
13,A00+,Mecklenburg-Vorpommern,2020-10-08,2021-08-25,1608138,,
13,A00+,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,1610774,793537,817237
13,A00-A04,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,66152,33831,32321
13,A05-A14,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,140508,71888,68620
13,A15-A34,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,295944,153800,142144
13,A35-A59,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,553612,284910,268702
13,A60-A79,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,421142,200242,220900
13,A80+,Mecklenburg-Vorpommern,2021-08-26,2222-12-31,133416,48866,84550
13,unbekannt,Mecklenburg-Vorpommern,2020-01-01,2222-12-31,0,0,0
13003,A00+,SK Rostock,2020-01-01,2020-10-07,208886,,
13003,A00+,SK Rostock,2020-10-08,2021-08-26,209191,,
13003,A00+,SK Rostock,2021-08-27,2222-12-31,209061,102963,106098
13003,A00-A04,SK Rostock,2021-08-27,2222-12-31,8890,4554,4336
13003,A05-A14,SK Rostock,2021-08-27,2222-12-31,16219,8250,7969
13003,A15-A34,SK Rostock,2021-08-27,2222-12-31,54527,28473,26054
13003,A35-A59,SK Rostock,2021-08-27,2222-12-31,64813,34066,30747
13003,A60-A79,SK Rostock,2021-08-27,2222-12-31,46379,20778,25601
13003,A80+,SK Rostock,2021-08-27,2222-12-31,18233,6842,11391
13003,unbekannt,SK Rostock,2020-01-01,2222-12-31,0,0,0
13004,A00+,SK Schwerin,2020-01-01,2020-10-07,95818,,
13004,A00+,SK Schwerin,2020-10-08,2021-08-26,95653,,
13004,A00+,SK Schwerin,2021-08-27,2222-12-31,95609,45919,49690
13004,A00-A04,SK Schwerin,2021-08-27,2222-12-31,4337,2187,2150
13004,A05-A14,SK Schwerin,2021-08-27,2222-12-31,8521,4385,4136
13004,A15-A34,SK Schwerin,2021-08-27,2222-12-31,19864,10247,9617
13004,A35-A59,SK Schwerin,2021-08-27,2222-12-31,30624,15431,15193
13004,A60-A79,SK Schwerin,2021-08-27,2222-12-31,23627,10606,13021
13004,A80+,SK Schwerin,2021-08-27,2222-12-31,8636,3063,5573
13004,unbekannt,SK Schwerin,2020-01-01,2222-12-31,0,0,0
13071,A00+,LK Mecklenburgische Seenplatte,2020-01-01,2020-10-07,259130,,
13071,A00+,LK Mecklenburgische Seenplatte,2020-10-08,2021-08-26,258074,,
13071,A00+,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,258057,126653,131404
13071,A00-A04,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,10103,5229,4874
13071,A05-A14,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,22561,11576,10985
13071,A15-A34,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,42631,22417,20214
13071,A35-A59,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,88476,45237,43239
13071,A60-A79,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,71859,34206,37653
13071,A80+,LK Mecklenburgische Seenplatte,2021-08-27,2222-12-31,22427,7988,14439
13071,unbekannt,LK Mecklenburgische Seenplatte,2020-01-01,2222-12-31,0,0,0
13072,A00+,LK Rostock,2020-01-01,2020-10-07,215113,,
13072,A00+,LK Rostock,2020-10-08,2021-08-26,215794,,
13072,A00+,LK Rostock,2021-08-27,2222-12-31,217072,107764,109308
13072,A00-A04,LK Rostock,2021-08-27,2222-12-31,9540,4836,4704
13072,A05-A14,LK Rostock,2021-08-27,2222-12-31,20802,10603,10199
13072,A15-A34,LK Rostock,2021-08-27,2222-12-31,34200,17665,16535
13072,A35-A59,LK Rostock,2021-08-27,2222-12-31,78952,40678,38274
13072,A60-A79,LK Rostock,2021-08-27,2222-12-31,57361,27824,29537
13072,A80+,LK Rostock,2021-08-27,2222-12-31,16217,6158,10059
13072,unbekannt,LK Rostock,2020-01-01,2222-12-31,0,0,0
13073,A00+,LK Vorpommern-Rügen,2020-01-01,2020-10-07,224684,,
13073,A00+,LK Vorpommern-Rügen,2020-10-08,2021-08-26,224702,,
13073,A00+,LK Vorpommern-Rügen,2021-08-27,2222-12-31,225383,110540,114843
13073,A00-A04,LK Vorpommern-Rügen,2021-08-27,2222-12-31,8364,4218,4146
13073,A05-A14,LK Vorpommern-Rügen,2021-08-27,2222-12-31,19239,9827,9412
13073,A15-A34,LK Vorpommern-Rügen,2021-08-27,2222-12-31,37354,19457,17897
13073,A35-A59,LK Vorpommern-Rügen,2021-08-27,2222-12-31,78735,40231,38504
13073,A60-A79,LK Vorpommern-Rügen,2021-08-27,2222-12-31,61839,29395,32444
13073,A80+,LK Vorpommern-Rügen,2021-08-27,2222-12-31,19852,7412,12440
13073,unbekannt,LK Vorpommern-Rügen,2020-01-01,2222-12-31,0,0,0
13074,A00+,LK Nordwestmecklenburg,2020-01-01,2020-10-07,156729,,
13074,A00+,LK Nordwestmecklenburg,2020-10-08,2021-08-26,157322,,
13074,A00+,LK Nordwestmecklenburg,2021-08-27,2222-12-31,157975,78524,79451
13074,A00-A04,LK Nordwestmecklenburg,2021-08-27,2222-12-31,6787,3529,3258
13074,A05-A14,LK Nordwestmecklenburg,2021-08-27,2222-12-31,14301,7324,6977
13074,A15-A34,LK Nordwestmecklenburg,2021-08-27,2222-12-31,28041,14675,13366
13074,A35-A59,LK Nordwestmecklenburg,2021-08-27,2222-12-31,56556,29197,27359
13074,A60-A79,LK Nordwestmecklenburg,2021-08-27,2222-12-31,40199,19381,20818
13074,A80+,LK Nordwestmecklenburg,2021-08-27,2222-12-31,12091,4418,7673
13074,unbekannt,LK Nordwestmecklenburg,2020-01-01,2222-12-31,0,0,0
13075,A00+,LK Vorpommern-Greifswald,2020-01-01,2020-10-07,236697,,
13075,A00+,LK Vorpommern-Greifswald,2020-10-08,2021-08-26,235623,,
13075,A00+,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,235773,115377,120396
13075,A00-A04,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,9249,4740,4509
13075,A05-A14,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,20011,10337,9674
13075,A15-A34,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,44398,22364,22034
13075,A35-A59,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,78674,40233,38441
13075,A60-A79,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,63525,30525,33000
13075,A80+,LK Vorpommern-Greifswald,2021-08-27,2222-12-31,19916,7178,12738
13075,unbekannt,LK Vorpommern-Greifswald,2020-01-01,2222-12-31,0,0,0
13076,A00+,LK Ludwigslust-Parchim,2020-01-01,2020-10-07,212618,,
13076,A00+,LK Ludwigslust-Parchim,2020-10-08,2021-08-26,211779,,
